import,export,deposit_rate,policy_rate,real_gdp,cpi_inflation_qoq,ppi_index,electricity_prod_growth,manufacturing_prod_growth,mining_prod_growth,industrial_prod_sa,unemployment,labor_index,labor_force,bond_2y,bond_5y,internal_debt,reer,usd,eur,m1,m2,budget_deficit,bist,cariacik,fdi
4.961169122933562,5.023099019680544,15.8533333333333,7.25,1.8652565562032208,3.95525497612103,3.927506187480745,-7.2972972972973,15.6109521863506,3.80710659898478,3.54722997210042,10.2666666666667,-1.0892628203122534,-1.30006525184103,12.936666666666666,12.363333333333333,2.254721471441812,120.84,7.7785576062927575,8.007266298194393,3.6810415344184833,4.067356612722506,-2.4342270058323288,11.398821101017198,-0.001431605735115217,71.35939895376299
-0.06868829785400266,0.32028629761899907,15.9666666666667,7.25,1.2593251529724014,2.81708958982107,4.829435446458952,-0.874635568513096,-12.6193001060445,-18.2326231225987,-0.423402617397979,10.5333333333333,-1.2336033868383112,-0.827021275256103,13.023333333333333,12.216666666666667,2.749498088892466,119.37,0.401249347409971,4.638136142353599,0.0701630872107728,3.0260453236312657,-2.916475651434663,-0.35003488313609665,-0.0019051661143737629,-41.26203607937873
-7.961562267187716,3.818375892650394,18.5,16.25,0.5867739391410609,4.81407437025191,7.966781599950412,-4.30147058823529,2.50809061488673,13.8829560017087,-0.850405875531523,9.63333333333333,3.3928416523657745,2.36811112980487,16.393333333333334,14.863333333333333,1.9470391577655732,110.58,13.387451098611947,10.443210145119863,13.25456073337854,7.451727689611332,-1.948705039115167,-17.457300662383624,-0.0014275307582948889,1.1744521869263558
-12.281469856147176,6.6781855776813615,27.9166666666667,22.5,-0.9657990141072048,6.61383230334933,12.888221271563793,15.1363810987322,-3.7095501183899,4.42610652663169,-1.28654970760234,11.1,0.6168877947850149,2.21347746674977,22.47,21.843333333333334,4.493423436626287,90.01,24.788199589279447,22.23355732569385,8.150027664535386,11.133188823487572,-0.6390507767463652,3.498985275474986,0.0007073378549163963,-8.5264651654688
-9.10941646103609,-1.40413970214599,30.75,22.5,-3.50986948568881,6.50499592990494,7.245574655347564,-10.5772439105772,6.88524590163931,-0.71839080459772,-4.93680884676143,12.3333333333333,-3.4898743171174473,-2.10729422329552,20.616666666666667,17.78,-0.14405920340152534,108.95,-1.191214111221739,-2.9826495042618806,-9.160608730895703,-4.130424653881093,-2.3131749454689734,-9.091794698279454,0.0006128123012722769,61.257453942741336
-1.4841591062118908,0.10047537664750195,29.4033333333333,22.5,1.5510826442609371,0.752542771473914,-1.3303209707665076,0.74626865671641,-10.9662576687116,-18.4153400868307,2.36809306190278,14.6666666666667,-3.4499622771130944,-0.650507792767246,18.663333333333334,16.076666666666668,6.247809856538211,107.97,-2.881501835664091,-3.364783303214791,12.193223218794813,7.5124312448018316,-3.938444954816736,2.7172119240741033,-3.217151300332843e-05,-31.744086766721136
6.386894067412641,1.8617797048177565,27.5933333333333,22.5,2.245838458389038,3.10022591051944,5.806580087676316,-1.88888888888887,4.90956072351419,14.7671840354767,0.892857142857101,12.9,3.297260810563518,1.10957912730993,21.673333333333332,19.463333333333335,8.038613698519015,103.62,9.138740815104306,7.961665443358634,5.881653341424453,3.27482303541089,-3.5786118688201354,2.8393290078792432,0.00013636230440764366,-26.058411268453074
8.368757834627338,4.306126396842025,23.8066666666667,15.0,0.5293649712484694,2.61485470334251,-0.4137341855658505,12.1177802944507,1.14942528735632,11.3601236476044,1.24698310539021,14.1,0.9106273884068372,2.30803167874519,15.013333333333334,14.983333333333333,3.612329710436768,109.79,-3.468581726168063,-4.433376049917248,6.514493392933929,4.50051142175063,-0.577866152581598,8.48870306460796,0.001079570922720717,15.311794194759454
10.099293613744997,-6.776720288928395,20.8333333333333,10.5,1.3264413173590839,3.48430408472015,0.23768234108825226,-9.7306397306397,11.8912337662338,2.94934073560027,1.27135478744535,13.2666666666667,-1.2710353899701765,-2.10427912306625,11.853333333333333,12.05,7.42367994206532,109.16,1.9745088767255892,1.4699311544973837,9.79381660249743,7.917877398610784,-3.523475813404423,8.56450000453064,9.486281727462971e-05,-39.37546507093215
-4.384183104000172,0.8435666565764777,12.22,8.25,0.17694968145534062,2.41445474896067,2.862726419982753,3.54345393509886,-10.6637649619151,-22.3120997640715,0.902314633189526,13.5333333333333,-5.16909990686667,-4.62431306833584,11.12,11.773333333333333,6.8725640797950405,105.25,5.196339702283925,4.8762851743267,17.630010882275826,9.214568213261032,-3.0961396629554105,-24.407331566636348,-0.0006104938732482291,73.19082292601777
