time_label,time,internal_debt,reer,usd,eur,m1,m2,budget_deficit,gdp_nom,bist,kredi,kapasite,cariacik,fdi
2017Q1,2017.0,3.0892379686545013,127.21,11.874490777427038,10.582523609196182,4.824426718744945,2.946453291875528,-2.7730013327489957,660893768.191307,12.955139472810284,1.7624555058564084,77.53333333,-0.0010569020826321474,-24.799882460015166
2017Q2,2017.25,2.4483661225001896,129.98,-3.098271734387059,-0.018052219278241743,5.006065428504769,4.543531428113212,-0.22584756029313807,743962431.039398,12.151984755911815,8.64314002971085,76.96666667,-0.0014082700366149497,-16.181298251906284
2017Q3,2017.5,5.533569021192264,128.26,-1.8940395156516576,4.831946503358653,2.8197891290826504,3.042366421586351,-0.8675261920920733,844119989.315872,2.427485091247128,5.978848307422524,77.66666667,-0.0005636639411721766,-58.56978912967277
2017Q4,2017.75,2.254721471441812,120.84,7.7785576062927575,8.007266298194393,3.6810415344184833,4.067356612722506,-2.4342270058323288,902552964.3439229,11.398821101017198,1.354258394281871,77.66666667,-0.001431605735115217,71.35939895376299
2018Q1,2018.0,2.749498088892466,119.37,0.401249347409971,4.638136142353599,0.0701630872107728,3.0260453236312657,-2.916475651434663,809483219.528565,-0.35003488313609665,0.8323538401157293,78.76666667,-0.0019051661143737629,-41.26203607937873
2018Q2,2018.25,1.9470391577655732,110.58,13.387451098611947,10.443210145119863,13.25456073337854,7.451727689611332,-1.948705039115167,908772012.41503,-17.457300662383624,10.105741990124173,78.36666667,-0.0014275307582948889,1.1744521869263558
2018Q3,2018.5,4.493423436626287,90.01,24.788199589279447,22.23355732569385,8.150027664535386,11.133188823487572,-0.6390507767463652,1047448535.166509,3.498985275474986,7.589743128512794,79.3,0.0007073378549163963,-8.5264651654688
2018Q4,2018.75,-0.14405920340152534,108.95,-1.191214111221739,-2.9826495042618806,-9.160608730895703,-4.130424653881093,-2.3131749454689734,1040775452.24834,-9.091794698279454,-4.045247168043886,78.86666667,0.0006128123012722769,61.257453942741336
2019Q1,2019.0,6.247809856538211,107.97,-2.881501835664091,-3.364783303214791,12.193223218794813,7.5124312448018316,-3.938444954816736,948043693.090981,2.7172119240741033,-0.2138038695925104,78.0,-3.217151300332843e-05,-31.744086766721136
2019Q2,2019.25,8.038613698519015,103.62,9.138740815104306,7.961665443358634,5.881653341424453,3.27482303541089,-3.5786118688201354,1051610271.789759,2.8393290078792432,7.54176616352602,76.76666667,0.00013636230440764366,-26.058411268453074
2019Q3,2019.5,3.612329710436768,109.79,-3.468581726168063,-4.433376049917248,6.514493392933929,4.50051142175063,-0.577866152581598,1178523775.717829,8.48870306460796,6.850588621347953,74.23333333,0.001079570922720717,15.311794194759454
2019Q4,2019.75,7.42367994206532,109.16,1.9745088767255892,1.4699311544973837,9.79381660249743,7.917877398610784,-3.523475813404423,1223872570.259939,8.56450000453064,-1.0464446633303481,74.36666667,9.486281727462971e-05,-39.37546507093215
2020Q1,2020.0,6.8725640797950405,105.25,5.196339702283925,4.8762851743267,17.630010882275826,9.214568213261032,-3.0961396629554105,1095834093.207979,-24.407331566636348,1.4283281546269677,75.9,-0.0006104938732482291,73.19082292601777
2020Q2,2020.25,19.60153393024484,100.31,11.73956184990612,11.563120631782532,25.657882801254672,11.264722243434022,-7.03758440002535,1061245901.359719,26.225957138546274,-13.829889199294243,76.03333333,-0.0010468827239535471,-124.08973052188665
2020Q3,2020.5,11.674887749511242,91.01,5.048105647333534,10.985951875797406,11.162244511385566,8.671972261454286,-2.0585067507865076,1440508562.270699,-1.7321434242085765,30.397470605641885,76.53333333,-0.00047379100539615205,80.78674266857826
2020Q4,2020.75,-4.191862128638135,90.48,8.683697937150136,10.668697997251453,-1.6152688686055683,1.6183408462886462,-2.427156916977158,1544122044.10238,25.420919008958,2.850104557863631,76.2,-0.0004144102484930088,-4.104924142499389
2021Q1,2021.0,4.68759256776714,95.01,-6.357321081602096,-5.224426444311225,2.4781674474425586,5.629445769049113,1.0985951904645894,1439485730.254499,-5.927583453696439,5.8966508525728045,63.46666667,-0.0004751696981942779,-27.264419508724025
2021Q2,2021.25,2.1519408876432777,86.37,12.617904447892414,12.514435075353969,10.218011213923361,6.720278878174568,-2.840481343151728,1633315779.80098,-2.5757682029296625,11.178891943044178,72.66666667,-0.00030992169809421704,-28.271928310965233
2021Q3,2021.5,4.419418704365796,91.28,1.8736605951010787,-0.2333996705733199,5.627669417874159,5.930909289171993,-1.400913055840037,1975578633.13683,3.623624201887665,22.31412683788676,75.2,0.00032942247353964224,153.628150567714
2021Q4,2021.75,10.734055924600483,70.0,26.90894130075452,23.624968977578533,36.616869209728975,24.610326291389484,-5.810165574552554,2385419765.092899,27.828611047976093,22.41954148989329,75.56666667,-7.017632806169051e-05,-90.89938504098791
2022Q1,2022.0,11.554302653279436,78.47,22.141186943827805,20.40512591634296,7.24886805589513,10.960745604835864,0.9263355764188851,2589636478.47121,18.41680641937078,-3.141715512125387,75.9,-0.0006933791730722109,-42.51553821656433
2022Q2,2022.25,8.264006790918188,78.45,12.514297011188225,7.5109503363929075,11.852251780868528,12.030123029371964,2.094680222629585,3502565413.44039,7.4219268260967475,38.55924290302788,77.0,-0.0003253900685556451,106.989236601569
2022Q3,2022.5,7.616418410746206,80.16,12.694957081128422,7.049849449704215,10.566143991892218,15.08877096493606,-3.0958067986745883,4351145687.05226,27.917847162779275,30.135583198489968,77.83333333,-0.00014819085509334623,-79.49298748698882
2022Q4,2022.75,9.17761250468736,81.52,3.712330587225532,4.8606878804492215,9.234768845896468,9.363414033960638,-2.0448859455882955,4882509912.858559,54.953410931933,9.256981777690143,77.8,-0.0002225699526258147,31.775526074020455
2023Q1,2023.0,15.888478241140547,89.01,1.3603130139957287,6.4257053800457875,10.662692618464575,10.006002795147495,-5.784662544733487,4798503056.201849,-13.510611518066007,13.051014769085612,77.9,-0.0004996558243098772,-47.36996630214891
2023Q2,2023.25,14.255410248324196,77.01,9.10444759711555,10.508828579074159,19.059040692781082,18.110301843385557,-3.8423997149186593,5696948397.90071,17.947690260868754,28.110016647061897,77.33333333,-0.00019647360688969116,28.678400324009612
2023Q3,2023.5,10.463989525578299,82.98,25.973738149790428,26.047843829428263,6.698333733731232,12.922327575302361,-0.31397198967941337,7894487347.520609,36.967336873614975,24.855779835854364,76.3,-2.5600142365605635e-05,-31.592996432089926
2023Q4,2023.75,11.530320983472464,82.84,6.10441926580898,4.85080089889296,6.0208453029062525,9.919738054890814,-9.941318191703735,8701530263.07821,-10.95372223766038,10.288974553539632,75.23333333,-5.322052397668453e-05,70.18888971435172
2024Q1,2024.0,10.720307634040083,87.23,8.110620188767959,9.107789147739886,14.66197020765172,4.87950752560522,-6.896292559283564,9075604052.75238,20.200383781436138,16.600534940608114,76.16666667,-0.00010673669701425769,-53.696989264520845
2024Q2,2024.25,8.55929904161421,93.0,4.53845555648269,3.7240133371839512,-0.08974012668012676,6.546390255645562,-1.0226668719049938,10142411556.44239,15.244069571126317,17.112855750706046,76.5,-5.067828268845102e-05,27.862867465706564
2024Q3,2024.5,11.689542265903796,94.11,3.494173781329435,5.371101124965882,11.17320056537352,7.504991048309151,-3.0025489513754424,12307886731.72879,-9.677181579206362,13.320091250626831,77.2,6.798080111048239e-05,-22.003451039101307
2024Q4,2024.75,12.565832685333689,100.76,3.051081610349149,0.31798002247858115,2.2654795474476686,6.31336225411907,-8.85317082512264,13061323099.27479,1.6904088026803876,4.157955253225154,76.86666667,-5.0278214160130705e-05,55.50652747653437
2025Q1,2025.0,14.792063996474525,102.55,4.726179213475712,3.15689273171067,14.749180380922056,12.306833215013668,-6.5473416571154885,12524735930.1741,-1.7556084452536425,12.75766167896748,76.6,-0.00011296844962545507,-26.90475577601754
2025Q2,2025.25,13.300865021798813,97.42,6.740127351728775,14.240937272057685,8.413199362837176,6.804698069950987,-1.604885855563333,14556834754.95499,2.948297466553562,14.440750565113802,75.83333333,-8.104783902959458e-05,15.881970267236412
