@frequency,dataset_code,dataset_name,FREQ,Frequency,indexed_at,Indicator,INDICATOR,original_period,original_value,period,provider_code,REF_AREA,Reference Area,series_code,series_name,value
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2004-Q2,-4.02340892,12509.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-4.02340892465254
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2004-Q3,9.60365854,12600.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",9.60365853658537
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2004-Q4,-1.94714882,12692.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-1.9471488178025
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2005-Q1,2.4822695,12784.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",2.48226950354611
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2005-Q2,-3.183391,12874.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-3.18339100346022
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2005-Q3,10.8649035,12965.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",10.8649035025018
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2005-Q4,-1.28949065,13057.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-1.28949065119278
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2006-Q1,1.4369693,13149.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",1.4369693011104
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2006-Q2,-1.60978751,13239.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-1.60978750804895
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2006-Q3,11.06020942,13330.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",11.0602094240838
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2006-Q4,-2.41602829,13422.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-2.41602828520921
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2007-Q1,2.17391304,13514.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",2.17391304347826
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2007-Q2,-0.70921986,13604.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-0.709219858156021
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2007-Q3,11.30952381,13695.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",11.3095238095238
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2007-Q4,-6.31016043,13787.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-6.31016042780748
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2008-Q1,6.44977169,13879.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",6.44977168949772
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2008-Q2,-4.98659517,13970.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-4.98659517426273
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2008-Q3,9.02934537,14061.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",9.0293453724605
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2008-Q4,-12.21532091,14153.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-12.2153209109731
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2009-Q1,3.24292453,14245.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",3.24292452830189
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2009-Q2,-3.54083381,14335.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-3.54083380925185
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2009-Q3,10.30195382,14426.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",10.3019538188277
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2009-Q4,-3.54267311,14518.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-3.5426731078905
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2010-Q1,2.39287702,14610.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",2.39287701725098
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2010-Q2,-0.10869565,14700.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-0.108695652173901
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2010-Q3,13.81936888,14791.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",13.8193688792165
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2010-Q4,-8.17399618,14883.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-8.17399617590825
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2011-Q1,7.2878709,14975.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",7.28787090057267
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2011-Q2,-5.53129549,15065.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-5.53129548762743
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2011-Q3,12.99435028,15156.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",12.9943502824859
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2011-Q4,-2.36363636,15248.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-2.36363636363637
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2012-Q1,5.54003724,15340.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",5.54003724394785
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2012-Q2,-8.2928981,15431.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-8.29289810322008
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2012-Q3,11.73641174,15522.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",11.7364117364117
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",AIPEE_PC_PP_PT,2012-Q4,-10.58975463,15614.0,IMF,TR,Türkiye,Q.TR.AIPEE_PC_PP_PT,"Quarterly – Türkiye – Economic Activity, Industrial Production, Energy, Electricity Production, Percentage change, Previous period, Percent",-10.5897546276367
