policy_rate,deposit_rate,cpi_inflation_qoq,reer,cariacik,mining_prod_growth,industrial_prod_sa,electricity_prod_growth,internal_debt,m1,bist,m2,manufacturing_prod_growth,usd,real_gdp,export,import,eur,ppi_index,unemployment,fdi,bond_5y,bond_2y,labor_index,labor_force,budget_deficit
17.5,23.3766666666667,2.19125492346812,157.4,-0.004690862045156237,-13.0612244897959,5.35465924895689,2.17391304347826,4.757940360145341,-10.164288271242938,10.700093764461105,2.5794278019237282,-6.34278002699054,-3.2339161817745934,1.806661639897733,4.331953299212188,6.732540541328014,-1.7352995959738604,0.7215687094081602,9.9,27.396652066035898,18.448666666666664,21.323333333333334,-4.992344682618377,-3.31664248557981,-1.7962966038597343
17.5,22.66,2.22477008269706,166.41,-0.004497054560091779,20.523138832998,1.25412541254125,-0.709219858156021,-3.867968770279262,9.44989637548197,5.3387032817385105,4.634461138940438,10.014409221902,-5.154234643549948,0.030530854679433617,-3.362695939032534,-1.7236666224796693,-2.3070894196591585,1.9774621802352677,8.53333333333333,-116.01356715388178,16.681333333333335,19.836666666666666,7.968630174217051,6.05515752102263,-1.6401339340089942
17.36,22.6466666666667,-0.369884262021197,167.63,-0.002636273107364839,19.2543127434614,-0.130378096479778,11.3095238095238,1.778987911268004,0.5287318926690432,16.89132090072807,2.304223901648328,-2.09561231172233,-3.915742918268289,0.584681997250236,-4.592205207499234,2.9717461309317628,-2.0989279658201854,1.0294764135783119,8.66666666666667,33.45435957148073,16.474666666666668,18.48,0.9513611510491238,1.37354459921746,-2.6669293172480018
15.96,21.5533333333333,3.92574850299399,177.8,-0.0048490343801364634,-14.0457302846477,1.43603133159268,-6.31016042780748,-1.1534800057248162,6.371411599253207,2.2810264993179175,5.035217434133088,4.48160535117053,-7.893838453091706,3.3749997861200143,6.710898167557566,6.1427243532222064,-2.5366581355808826,1.4667566993934678,9.53333333333333,24.593749307666535,15.59,17.3,-5.044759530334542,-4.10054767588822,-0.44535956264363347
15.25,21.2066666666667,2.80255364262829,163.88,-0.005287550637894764,-5.91748099891421,1.86615186615183,6.44977168949772,4.281085010673991,2.302751797732938,-37.03255721997554,7.832628811281239,-4.80153649167733,0.9602236015501253,2.0846123402259664,13.536399416969402,6.705445743225802,4.355924770025032,3.572092541887706,10.4333333333333,-21.551689637595395,17.25,18.19033333333333,-2.9907603115631787,-1.49584880877896,-2.4571482412492682
16.0,21.91,3.65878264768524,165.42,-0.005837976799279158,13.8488170802077,-0.758054327226785,-4.98659517426273,-2.0769667669796377,3.881427108588653,-8.653473593142902,1.7732135976498142,6.59045057162073,4.939135697173078,-3.613091705557281,-11.535973498236274,-13.272397900118804,9.153008983882295,8.80755116621419,8.73333333333333,20.79402825798038,19.916666666666668,21.823333333333334,9.495722981861654,7.07477048102133,2.955215025254629
16.75,23.1433333333333,0.815364318619311,173.9,-0.0025846104302463114,14.9011657374556,-2.80076384468488,9.0293453724605,2.034269225763552,6.769804765727372,2.0343674026681136,5.195477072944854,-7.50788643533124,-4.299062717409388,-1.8335776536734016,-4.039991046116853,-3.1699289261192476,-7.824496463287867,0.2798175864012542,9.4,-37.71855886295459,18.05666666666667,19.039,1.0330783324246973,2.06865215763323,-2.399693671632587
15.63,25.3933333333333,3.25438709400612,154.7,-0.0021907280123435856,-16.2329069254521,-8.84086444007858,-12.2153209109731,3.128051805808596,-1.6638997798288813,-30.199536943973726,8.876470596765529,-8.25375170532062,24.14900478662413,-2.572847265957634,-4.7699342214608365,-17.096094576377396,10.750343560200037,-2.0377962567245334,11.5333333333333,2.996478870193542,20.17,20.279,-4.965992428541011,-2.49126162368924,-5.1533236862052805
11.03,19.3333333333333,0.427998587189084,147.23,-0.0007231480722481953,-16.2717219589257,-8.76436781609196,3.24292452830189,6.165844634693229,2.7436893605653268,-4.791450654996332,2.418190693761346,-17.1747211895911,7.3099761221393775,-5.8307516345053045,4.156156193761973,-7.770912624677173,6.179075473079587,-1.3264100089374509,14.5333333333333,-43.06883042375178,16.306666666666665,14.835,-5.983588098340942,-2.53208434081263,-9.420176902424322
9.03,17.9866666666667,1.10474377805821,154.16,-0.001901398997843107,16.7924528301887,4.80314960629923,-3.54083380925185,3.155091909461305,3.839490871913398,38.93428726799107,0.7041301033762437,18.132854578097,-5.240933725928865,3.9288000665958833,-4.1971301482444545,5.990962285475199,-0.998065058354558,1.5052674490435791,12.9,-44.40426979298424,13.556666666666667,12.183333333333334,8.131949040158748,5.99850807116154,-1.2700303946604734
